,index,UTC timestamp,Annee,Date/Heure,Dir. du vent (10s deg),Dir. du vent Indicateur,Heure,Hmdx,Hmdx Indicateur,Hum,Hum. rel. Indicateur,Jour,Mois,Temp Indicateur,Temps,Vit. du vent Indicateur,eolien,eolien ind,point de rosee,point de rosee ind,pression,pression ind,qualite donnee,temp,vent,visi,visi ind,wday,ferie,averses,neige,pluie,fort,modere,verglas,bruine,poudrerie,brouillard,nuageux,orage,degage,precip,brr,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,LV,MMJ,SD,total
596,328992,1535227200,2018,2018-08-25 20:00,15.0,0.0,20,28.0,0.0,58.0,0.0,25,8,0.0,0,0.0,0.0,0.0,"15,2",0.0,101.47,0.0,0,23.9,17.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3391.0
597,329544,1535230800,2018,2018-08-25 21:00,16.0,0.0,21,27.0,0.0,62.0,0.0,25,8,0.0,0,0.0,0.0,0.0,"15,5",0.0,101.47,0.0,0,23.1,15.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2649.0
598,330096,1535234400,2018,2018-08-25 22:00,16.0,0.0,22,27.0,0.0,64.0,0.0,25,8,0.0,Nuageux,0.0,0.0,0.0,"15,4",0.0,101.46,0.0,0,22.4,16.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2183.0
599,330648,1535238000,2018,2018-08-25 23:00,17.0,0.0,23,26.0,0.0,68.0,0.0,25,8,0.0,0,0.0,0.0,0.0,"15,7",0.0,101.47,0.0,0,21.8,11.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2068.0
600,331200,1535241600,2018,2018-08-26 00:00,19.0,0.0,0,26.0,0.0,63.0,0.0,26,8,0.0,0,0.0,0.0,0.0,"15,2",0.0,101.44,0.0,0,22.4,13.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2131.0
601,331752,1535245200,2018,2018-08-26 01:00,16.0,0.0,1,26.0,0.0,65.0,0.0,26,8,0.0,Nuageux,0.0,0.0,0.0,"15,1",0.0,101.42,0.0,0,21.9,12.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1501.0
602,332304,1535248800,2018,2018-08-26 02:00,15.0,0.0,2,25.0,0.0,68.0,0.0,26,8,0.0,0,0.0,0.0,0.0,"14,9",0.0,101.38,0.0,0,20.9,12.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1154.0
603,332856,1535252400,2018,2018-08-26 03:00,14.0,0.0,3,0.0,0.0,69.0,0.0,26,8,0.0,0,0.0,0.0,0.0,"14,7",0.0,101.35,0.0,0,20.5,11.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1227.0
604,333408,1535256000,2018,2018-08-26 04:00,17.0,0.0,4,0.0,0.0,75.0,0.0,26,8,0.0,Averses de pluie,0.0,0.0,0.0,"15,6",0.0,101.32,0.0,0,20.1,10.0,24.1,0.0,6,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,598.0
605,333960,1535259600,2018,2018-08-26 05:00,13.0,0.0,5,0.0,0.0,77.0,0.0,26,8,0.0,0,0.0,0.0,0.0,"15,8",0.0,101.3,0.0,0,19.9,11.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,284.0
606,334512,1535263200,2018,2018-08-26 06:00,14.0,0.0,6,0.0,0.0,79.0,0.0,26,8,0.0,Averses de pluie,0.0,0.0,0.0,"16,2",0.0,101.25,0.0,0,19.9,14.0,24.1,0.0,6,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,321.0
607,335064,1535266800,2018,2018-08-26 07:00,14.0,0.0,7,25.0,0.0,78.0,0.0,26,8,0.0,Généralement nuageux,0.0,0.0,0.0,"16,4",0.0,101.21,0.0,0,20.2,15.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,556.0
608,335616,1535270400,2018,2018-08-26 08:00,15.0,0.0,8,26.0,0.0,74.0,0.0,26,8,0.0,0,0.0,0.0,0.0,"16,3",0.0,101.17,0.0,0,21.1,23.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,922.0
609,336168,1535274000,2018,2018-08-26 09:00,16.0,0.0,9,27.0,0.0,71.0,0.0,26,8,0.0,Averses de pluie,0.0,0.0,0.0,"16,6",0.0,101.15,0.0,0,22.1,17.0,24.1,0.0,6,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1867.0
610,336720,1535277600,2018,2018-08-26 10:00,23.0,0.0,10,27.0,0.0,84.0,0.0,26,8,0.0,Averses de pluie,0.0,0.0,0.0,"17,9",0.0,101.15,0.0,0,20.8,16.0,24.1,0.0,6,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2450.0
611,337272,1535281200,2018,2018-08-26 11:00,16.0,0.0,11,0.0,0.0,91.0,0.0,26,8,0.0,"Averses de pluie modérées,Brouillard",0.0,0.0,0.0,"18,1",0.0,101.1,0.0,0,19.6,11.0,6.4,0.0,6,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2108.0
612,337824,1535284800,2018,2018-08-26 12:00,16.0,0.0,12,28.0,0.0,89.0,0.0,26,8,0.0,0,0.0,0.0,0.0,"18,9",0.0,101.03,0.0,0,20.9,19.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1494.0
613,338376,1535288400,2018,2018-08-26 13:00,15.0,0.0,13,28.0,0.0,88.0,0.0,26,8,0.0,Nuageux,0.0,0.0,0.0,"18,9",0.0,100.99,0.0,0,20.9,17.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2364.0
614,338928,1535292000,2018,2018-08-26 14:00,17.0,0.0,14,31.0,0.0,84.0,0.0,26,8,0.0,0,0.0,0.0,0.0,"20,1",0.0,100.93,0.0,0,22.9,16.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2860.0
615,339480,1535295600,2018,2018-08-26 15:00,19.0,0.0,15,34.0,0.0,74.0,0.0,26,8,0.0,0,0.0,0.0,0.0,"20,8",0.0,100.87,0.0,0,25.7,16.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3912.0
616,340032,1535299200,2018,2018-08-26 16:00,21.0,0.0,16,32.0,0.0,71.0,0.0,26,8,0.0,Averses de pluie,0.0,0.0,0.0,"19,6",0.0,100.85,0.0,0,25.2,19.0,24.1,0.0,6,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4466.0
617,340584,1535302800,2018,2018-08-26 17:00,27.0,0.0,17,30.0,0.0,92.0,0.0,26,8,0.0,Averses de pluie,0.0,0.0,0.0,"20,4",0.0,100.86,0.0,0,21.6,16.0,24.1,0.0,6,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3172.0
618,341136,1535306400,2018,2018-08-26 18:00,28.0,0.0,18,32.0,0.0,89.0,0.0,26,8,0.0,0,0.0,0.0,0.0,"21,3",0.0,100.87,0.0,0,23.1,4.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1876.0
